start_date,end_date,icd10_code,description,breakdown,usage
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,12
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,71
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,14
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,7
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,8
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,11
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,4
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,1
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,2
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,6
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,2
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,3
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,1
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,3
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,0
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,1
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,all_diagnoses,10474
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,main_diagnosis,251
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,male,7884
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,female,2590
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,gender_unknown,0
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_0,0
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_1_4,135
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_5_9,1707
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_10_14,2799
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_15,831
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_16,650
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_17,582
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_18,596
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_19,501
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_20_24,1477
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_25_29,502
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_30_34,265
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_35_39,180
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_40_44,85
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_45_49,62
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_50_54,38
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_55_59,23
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_60_64,10
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_65_69,3
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_70_74,1
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_75_79,2
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_80_84,4
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_85_89,1
2012-04-01,2013-03-31,F900,Disturbance of activity and attention,age_90plus,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,43
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,19
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,male,33
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,female,10
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_0,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_1_4,4
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_5_9,2
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_10_14,3
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_15,2
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_16,7
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_17,2
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_18,2
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_19,1
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_20_24,9
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_25_29,9
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_30_34,1
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_35_39,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_40_44,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_45_49,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_50_54,1
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_55_59,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_60_64,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_65_69,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_70_74,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_75_79,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_80_84,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_85_89,0
2012-04-01,2013-03-31,F901,Hyperkinetic conduct disorder,age_90plus,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,all_diagnoses,42
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,main_diagnosis,2
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,male,36
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,female,6
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,gender_unknown,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_0,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_1_4,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_5_9,3
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_10_14,30
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_15,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_16,1
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_17,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_18,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_19,4
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_20_24,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_25_29,1
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_30_34,3
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_35_39,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_40_44,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_45_49,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_50_54,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_55_59,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_60_64,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_65_69,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_70_74,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_75_79,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_85_89,0
2012-04-01,2013-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,324
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,47
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",male,245
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",female,79
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,0
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,0
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,53
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,75
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,37
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,7
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,11
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,9
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,11
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,16
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,44
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,23
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,10
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,2
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,3
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,1
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,2
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,1
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,3
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,2
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,1
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,0
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,3
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,5
2012-04-01,2013-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,5
